board_type,sequence,sleeptime,run,start_time,device_tracking,making_code,Rhtr_RT,generalpurpose,VDDH,TCR_from_NVM,R_HTR_at_RT_from_NVM,RT_from_NVM,Humidity_HW,Temperature_HW,Temperature_ASIC,Temp1,Wait1,Temp2,Wait2,Rmox_Temp1,Rmox_Temp2,comment,EtOH (ppm),IAQ,TVOC (mg/m^3),eCO2 (ppm)
IDT HiCom,hard coded,0.0,1772.0,2020-04-05T02:19:55.079000,x0000463C53845B75,x2310,22.213084827769894,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.079694091796875,0.00280078125,21.7559814453125,21.5,,,29.376500000000078,300.0,1.0,300.0,1.0,174393.3537003554,175426.6691672918,,0.04998683966945046,1.5387402034698283,0.09397525857856685,430.4606267110708
IDT HiCom,hard coded,0.0,1773.0,2020-04-05T02:19:57.083000,x0000463C53845B75,x2310,22.213084827769894,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.079694091796875,0.00280078125,21.7559814453125,21.5,,,29.360000000000014,300.0,1.0,300.0,1.0,174333.447620235,176744.34651695262,,0.03749012975208785,1.1540551526023712,0.07048144393392514,430.0044546799067
IDT HiCom,hard coded,0.0,1774.0,2020-04-05T02:19:59.097000,x0000463C53845B75,x2310,22.213084827769894,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.079694091796875,0.00280078125,21.7559814453125,21.5,,,29.343500000000063,300.0,1.0,300.0,1.0,173926.5809384438,174597.1741368017,,0.049071364579021545,1.3094406799623837,0.09225416540856049,429.89109567012446
IDT HiCom,hard coded,0.0,1775.0,2020-04-05T02:20:01.105000,x0000463C53845B75,x2310,22.213084827769894,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.079694091796875,0.00280078125,21.7559814453125,21.5,,,29.343500000000063,300.0,1.0,300.0,1.0,173639.89919417567,174513.22190345515,,0.058460471365234364,1.4296580237044592,0.1099056861666406,430.0423986652472
IDT HiCom,hard coded,0.0,1776.0,2020-04-05T02:20:03.118000,x0000463C53845B75,x2310,22.213084827769894,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.079694091796875,0.00280078125,21.7559814453125,21.5,,,29.360000000000014,300.0,1.0,300.0,1.0,174417.32136176582,174549.19694370808,,0.06520133689482704,1.5182578760174579,0.12257851336227485,430.3728423188525
IDT HiCom,hard coded,0.0,1777.0,2020-04-05T02:20:05.130000,x0000463C53845B75,x2310,22.213084827769894,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.079694091796875,0.00280078125,21.7559814453125,21.5,,,29.343500000000063,300.0,1.0,300.0,1.0,174249.61047055156,174465.26565228237,,0.07095806505960515,1.588324011595725,0.13340116231205768,430.84629002065975
IDT HiCom,hard coded,0.0,1778.0,2020-04-05T02:20:07.140000,x0000463C53845B75,x2310,22.213084827769894,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.079694091796875,0.00280078125,21.7559814453125,21.5,,,29.39300000000003,300.0,1.0,300.0,1.0,175571.29455909945,174405.33715746485,,0.07577418886310999,1.6433932170593422,0.14245547506264677,431.4294960906089
IDT HiCom,hard coded,0.0,1779.0,2020-04-05T02:20:09.164000,x0000463C53845B75,x2310,22.213084827769894,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.079694091796875,0.00280078125,21.7559814453125,21.5,,,29.376500000000078,300.0,1.0,300.0,1.0,174909.31793351023,175017.48579279336,,0.07420669422349245,1.6561456691442402,0.1395085851401658,431.94117460550666
IDT HiCom,hard coded,0.0,1780.0,2020-04-05T02:20:11.168000,x0000463C53845B75,x2310,22.213084827769894,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.079694091796875,0.00280078125,21.7559814453125,21.5,,,29.360000000000014,300.0,1.0,300.0,1.0,174273.5602094241,175041.5313514864,,0.07282315799909454,1.6644371208660975,0.13690753703829772,432.3891321104884
IDT HiCom,hard coded,0.0,1781.0,2020-04-05T02:20:13.188000,x0000463C53845B75,x2310,22.213084827769894,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.079694091796875,0.00280078125,21.7559814453125,21.5,,,29.360000000000014,300.0,1.0,300.0,1.0,175161.80421065784,176477.6680771039,,0.05814323323581709,1.5326334040531546,0.10930927848333613,432.40772588645234
IDT HiCom,hard coded,0.0,1782.0,2020-04-05T02:20:15.198000,x0000463C53845B75,x2310,22.213084827769894,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.079694091796875,0.00280078125,21.7559814453125,21.5,,,29.360000000000014,300.0,1.0,300.0,1.0,175378.48481060134,174969.4036840462,,0.061397959595186125,1.5755796273661509,0.11542816403894993,432.5156684918882
