board_type,sequence,sleeptime,run,start_time,device_tracking,making_code,Rhtr_RT,generalpurpose,VDDH,TCR_from_NVM,R_HTR_at_RT_from_NVM,RT_from_NVM,Humidity_HW,Temperature_HW,Temperature_ASIC,Temp1,Wait1,Temp2,Wait2,Rmox_Temp1,Rmox_Temp2,comment,EtOH (ppm),IAQ,TVOC (mg/m^3),eCO2 (ppm)
IDT HiCom,hard coded,0.0,930.0,2020-04-08T16:39:39.183000,x0000463C53845B75,x2310,22.379286332563925,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0800789794921877,0.00280078125,21.7559814453125,21.5,,,30.514999999999986,300.0,1.0,300.0,1.0,232305.48480826488,231308.16034359342,,0.21145890114621446,2.223253483899994,0.3975427341548831,400.00017223165986
IDT HiCom,hard coded,0.0,931.0,2020-04-08T16:39:41.196000,x0000463C53845B75,x2310,22.379286332563925,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0800789794921877,0.00280078125,21.7559814453125,21.5,,,30.498500000000035,300.0,1.0,300.0,1.0,228093.7999644697,224695.92808038075,,0.2422715165499672,2.2949504924492468,0.45547045111393825,400.0001291737449
IDT HiCom,hard coded,0.0,932.0,2020-04-08T16:39:43.209000,x0000463C53845B75,x2310,22.379286332563925,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0800789794921877,0.00280078125,21.7559814453125,21.5,,,30.514999999999986,300.0,1.0,300.0,1.0,226681.89545261368,227891.54059237163,,0.25269200470388653,2.3234475248270154,0.4750609688433066,400.00009688030866
IDT HiCom,hard coded,0.0,933.0,2020-04-08T16:39:45.212000,x0000463C53845B75,x2310,22.379286332563925,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0800789794921877,0.00280078125,21.7559814453125,21.5,,,30.548000000000002,300.0,1.0,300.0,1.0,226372.80577576443,226357.3627773649,,0.2666002405185004,2.3573463702788198,0.5012084521747808,400.00007266023147
IDT HiCom,hard coded,0.0,934.0,2020-04-08T16:39:47.224000,x0000463C53845B75,x2310,22.379286332563925,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0800789794921877,0.00280078125,21.7559814453125,21.5,,,30.53150000000005,300.0,1.0,300.0,1.0,221591.93531450172,218561.74620277362,,0.30808298296053027,2.4370593712000375,0.579196007965797,400.63225398865364
IDT HiCom,hard coded,0.0,935.0,2020-04-08T16:39:49.236000,x0000463C53845B75,x2310,22.379286332563925,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0800789794921877,0.00280078125,21.7559814453125,21.5,,,30.53150000000005,300.0,1.0,300.0,1.0,214197.5436061513,211385.12012576466,,0.3683131865989471,2.537940758167149,0.6924287908060205,402.5132035493529
IDT HiCom,hard coded,0.0,936.0,2020-04-08T16:39:51.255000,x0000463C53845B75,x2310,22.379286332563925,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0800789794921877,0.00280078125,21.7559814453125,21.5,,,30.53150000000005,300.0,1.0,300.0,1.0,206432.50363065285,204653.9548022599,,0.44158962725306194,2.6474558620071016,0.8301884992357565,403.92391571987736
IDT HiCom,hard coded,0.0,937.0,2020-04-08T16:39:53.266000,x0000463C53845B75,x2310,22.379286332563925,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0800789794921877,0.00280078125,21.7559814453125,21.5,,,30.548000000000002,300.0,1.0,300.0,1.0,201265.46812981556,199721.2068850934,,0.5177689475926663,2.7523940326052427,0.9734056214742128,404.9819498477707
IDT HiCom,hard coded,0.0,938.0,2020-04-08T16:39:55.269000,x0000463C53845B75,x2310,22.379286332563925,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0800789794921877,0.00280078125,21.7559814453125,21.5,,,30.581000000000017,300.0,1.0,300.0,1.0,200075.49554343487,201856.1694167947,,0.5656460012299925,2.821403711752569,1.0634144823123861,405.7754754436907
IDT HiCom,hard coded,0.0,939.0,2020-04-08T16:39:57.291000,x0000463C53845B75,x2310,22.379286332563925,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0800789794921877,0.00280078125,21.7559814453125,21.5,,,30.548000000000002,300.0,1.0,300.0,1.0,205982.9290509767,207052.25773718924,,0.5794709456050517,2.848400561975377,1.0894053777374972,406.3706196406307
IDT HiCom,hard coded,0.0,940.0,2020-04-08T16:39:59.301000,x0000463C53845B75,x2310,22.379286332563925,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0800789794921877,0.00280078125,21.7559814453125,21.5,,,30.548000000000002,300.0,1.0,300.0,1.0,207744.61309120478,206601.34473088488,,0.5917323105372183,2.870870278315089,1.1124567438099704,406.81697778833575
IDT HiCom,hard coded,0.0,941.0,2020-04-08T16:40:01.313000,x0000463C53845B75,x2310,22.379286332563925,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0800789794921877,0.00280078125,21.7559814453125,21.5,,,30.581000000000017,300.0,1.0,300.0,1.0,204988.89337641356,202683.24519713502,,0.6175616045056095,2.906435212328299,1.1610158164705457,407.1517463991145
IDT HiCom,hard coded,0.0,942.0,2020-04-08T16:40:03.312000,x0000463C53845B75,x2310,22.379286332563925,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0800789794921877,0.00280078125,21.7559814453125,21.5,,,30.564500000000066,300.0,1.0,300.0,1.0,201210.60530265133,203569.1285973033,,0.6331422214664533,2.9289658549576387,1.1903073763569318,407.40282285719854
IDT HiCom,hard coded,0.0,943.0,2020-04-08T16:40:05.333000,x0000463C53845B75,x2310,22.379286332563925,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0800789794921877,0.00280078125,21.7559814453125,21.5,,,30.581000000000017,300.0,1.0,300.0,1.0,202352.01658751923,204584.24397296662,,0.6405054761799988,2.941055253400815,1.2041502952183973,407.5911302007616
IDT HiCom,hard coded,0.0,944.0,2020-04-08T16:40:07.352000,x0000463C53845B75,x2310,22.379286332563925,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0800789794921877,0.00280078125,21.7559814453125,21.5,,,30.597500000000082,300.0,1.0,300.0,1.0,206967.6372121335,209821.24616956076,,0.624079057537507,2.9241364858930017,1.173268628170513,407.7323607084339
IDT HiCom,hard coded,0.0,945.0,2020-04-08T16:40:09.353000,x0000463C53845B75,x2310,22.379286332563925,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0800789794921877,0.00280078125,21.7559814453125,21.5,,,30.614000000000033,300.0,1.0,300.0,1.0,213105.82664196007,213818.44429931598,,0.5953516840953037,2.890000908741702,1.1192611660991707,407.8382835891881
IDT HiCom,hard coded,0.0,946.0,2020-04-08T16:40:11.374000,x0000463C53845B75,x2310,22.379286332563925,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0800789794921877,0.00280078125,21.7559814453125,21.5,,,30.581000000000017,300.0,1.0,300.0,1.0,216368.4774715585,219188.2766542518,,0.5521322111714186,2.8326266309797763,1.038008557002267,407.5955001359298
IDT HiCom,hard coded,0.0,947.0,2020-04-08T16:40:13.377000,x0000463C53845B75,x2310,22.379286332563925,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0800789794921877,0.00280078125,21.7559814453125,21.5,,,30.597500000000082,300.0,1.0,300.0,1.0,220807.79846965516,220446.84936289056,,0.5146842564974843,2.7815259306981472,0.9676064022152704,406.97107081532897
IDT HiCom,hard coded,0.0,948.0,2020-04-08T16:40:15.382000,x0000463C53845B75,x2310,22.379286332563925,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0800789794921877,0.00280078125,21.7559814453125,21.5,,,30.581000000000017,300.0,1.0,300.0,1.0,222682.38761974944,219861.595314461,,0.4889368433272143,2.746986608266842,0.9192012654551629,406.14608473720136
