board_type,sequence,sleeptime,run,start_time,device_tracking,making_code,Rhtr_RT,generalpurpose,VDDH,TCR_from_NVM,R_HTR_at_RT_from_NVM,RT_from_NVM,Humidity_HW,Temperature_HW,Temperature_ASIC,Temp1,Wait1,Temp2,Wait2,Rmox_Temp1,Rmox_Temp2,comment,EtOH (ppm),IAQ,TVOC (mg/m^3),eCO2 (ppm)
IDT HiCom,hard coded,0.0,3558.0,2020-04-08T20:20:08.314000,x0000463C53845B75,x2310,22.239327170632105,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0795657958984375,0.00280078125,21.7559814453125,21.5,,,31.406000000000063,300.0,1.0,300.0,1.0,166031.16994022203,167043.11926605506,,0.38304903847697214,2.5937099966525397,0.7201321923367077,409.77695721282726
IDT HiCom,hard coded,0.0,3559.0,2020-04-08T20:20:10.318000,x0000463C53845B75,x2310,22.239327170632105,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0795657958984375,0.00280078125,21.7559814453125,21.5,,,31.406000000000063,300.0,1.0,300.0,1.0,166237.7174244736,166203.2770878467,,0.37757224253969823,2.5848308795431785,0.7098358159746326,407.33271790962044
IDT HiCom,hard coded,0.0,3560.0,2020-04-08T20:20:12.328000,x0000463C53845B75,x2310,22.239327170632105,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0795657958984375,0.00280078125,21.7559814453125,21.5,,,31.406000000000063,300.0,1.0,300.0,1.0,167250.78024600697,168014.16482707873,,0.36046436397255216,2.5537901240136236,0.677673004268398,405.49953843221533
IDT HiCom,hard coded,0.0,3561.0,2020-04-08T20:20:14.342000,x0000463C53845B75,x2310,22.239327170632105,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0795657958984375,0.00280078125,21.7559814453125,21.5,,,31.389499999999998,300.0,1.0,300.0,1.0,167863.55695853382,168362.18007733382,,0.34512471418291957,2.5254554041837394,0.6488344626638889,404.1246538241615
IDT HiCom,hard coded,0.0,3562.0,2020-04-08T20:20:16.360000,x0000463C53845B75,x2310,22.239327170632105,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0795657958984375,0.00280078125,21.7559814453125,21.5,,,31.373000000000047,300.0,1.0,300.0,1.0,169130.073800738,169480.14773776545,,0.32552776862158495,2.486982387354168,0.6119922050085799,403.09349036812114
IDT HiCom,hard coded,0.0,3563.0,2020-04-08T20:20:18.360000,x0000463C53845B75,x2310,22.239327170632105,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0795657958984375,0.00280078125,21.7559814453125,21.5,,,31.356499999999983,300.0,1.0,300.0,1.0,170981.08893146281,170510.77094006544,,0.30331044332908774,2.440656138390173,0.5702236334586851,402.32011777609085
IDT HiCom,hard coded,0.0,3564.0,2020-04-08T20:20:20.370000,x0000463C53845B75,x2310,22.239327170632105,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0795657958984375,0.00280078125,21.7559814453125,21.5,,,31.356499999999983,300.0,1.0,300.0,1.0,171842.42311623154,170992.8617780662,,0.2831042471697062,2.397095866168088,0.5322359846790479,401.7400883320681
IDT HiCom,hard coded,0.0,3565.0,2020-04-08T20:20:22.393000,x0000463C53845B75,x2310,22.239327170632105,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0795657958984375,0.00280078125,21.7559814453125,21.5,,,31.340000000000032,300.0,1.0,300.0,1.0,170604.7416188183,171145.97502163966,,0.2668201504056117,2.361527128990061,0.50162188276255,401.3050662490511
IDT HiCom,hard coded,0.0,3566.0,2020-04-08T20:20:24.405000,x0000463C53845B75,x2310,22.239327170632105,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0795657958984375,0.00280078125,21.7559814453125,21.5,,,31.389499999999998,300.0,1.0,300.0,1.0,170287.7764411955,170393.37282487968,,0.2601395191293537,2.3486439188021024,0.48906229596318496,400.9787996867883
IDT HiCom,hard coded,0.0,3567.0,2020-04-08T20:20:26.409000,x0000463C53845B75,x2310,22.239327170632105,"[200, 2, 167, 6, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0795657958984375,0.00280078125,21.7559814453125,21.5,,,31.389499999999998,300.0,1.0,300.0,1.0,169071.7909300538,169048.48279890552,,0.2649196005261596,2.36121335022776,0.4980488489891801,406.25597269751586
